__pts_x_0,"'=array([__x for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_x_1,"'=array([__x for __x,__y in table_eff_of_possible_fatox])"
__pts_y_0,"'=array([__y for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_y_1,"'=array([__y for __x,__y in table_eff_of_possible_fatox])"
mc_b,'=( 1.0 - efficiency_dnl ) * dnl_b + ( 1.0- efficiency_gng ) * ( gngf_b + base_gng_p ),59.4267667620394,59.4267667620394,59.4267667620394,59.4267667620394
metabolism_of_body_cells,'=mbc_lean + mbc_brain + mbc_fat,1359.00809100287,1354.04461121649,1349.42329985358,1345.12056877939
metabolism_of_conversions,'=( 1.0 - efficiency_dnl ) * dnl + ( 1.0- efficiency_gng ) * ( gng_fat + gng_protein ),61.5272242207799,62.4719029094195,63.3415974086858,64.1382746703896
metabolism_of_turnovers,'=( deg_cost_p + dep_cost_p ) * proteolysis +dep_cost_fat * lipolysis +dep_cost_c * glycogenolysis,382.942414842699,382.42205340534,381.866693678109,381.279738253882
metabolizable_energy_intake,'=carbohydrate_intake + fat_intake + protein_intake,2030,2030,2030,2030
molar_baseline_proteolysis,'=2.73,2.73,2.73,2.73,2.73
molar_caloric_dens_glycerol,'=cal_dens_c * mass_of_glycerol,384.56,384.56,384.56,384.56
molar_caloric_dens_tg,'=cal_dens_f * mass_tg,8118.4,8118.4,8118.4,8118.4
mt_b,'=( deg_cost_p + dep_cost_p ) * baseline_proteolysis +dep_cost_fat * df_b +dep_cost_c * base_deg_c,373.5397633,373.5397633,373.5397633,373.5397633
norm_p_ratio,'=protein / baseline_protein,1.01341739665347,1.01025465408256,1.00712991350148,1.00404146881945
normalized_activity_energy_per_body_weight,'=activity_energy_per_body_weight / baseline_activity_energy_per_body_weight,0.6086692,0.6086692,0.6086692,0.6086692
normalized_change_in_carbohydrate_intake,'=change_in_carbohydrate_intake / baseline_carbohydrate_intake,-0.2,-0.2,-0.2,-0.2
normalized_change_in_protein_intake,'=change_in_protein_intake / baseline_protein_intake,-0.32,-0.32,-0.32,-0.32
normalized_glycogen_ratio,'=carb / base_carb,1.16465638412775,1.17799531161832,1.19006081532333,1.20095933892717
normalized_glycogenolysis,'=glycogenolysis / base_deg_c,1.16465638412775,1.17799531161832,1.19006081532332,1.20095933892717
normalized_lipolysis_rate,'=effect_of_carb_intake_on_lipolysis * effect_of_obesity_on_lipolysis,0.957646033399709,0.955880724111311,0.954179757674236,0.952538557777942
normalized_proteolysis,'=proteolysis / baseline_proteolysis,1.01341739665347,1.01025465408256,1.00712991350148,1.00404146881945
oneday,'=1.0,1,1,1,1
p_init,'=baseline_protein,9320.22,9320.22,9320.22,9320.22
pae_b,'=baseline_metabolizable_energy_intake - tef_b - rmr_b,886.085704937961,886.085704937961,886.085704937961,886.085704937961
physical_activity_energy,'=activity_energy_spent_per_body_weight * body_weight,504.525668895964,501.239371708384,498.144285053378,495.227422168772
pi,'=protein_intake / cal_dens_p,72.3404255319149,72.3404255319149,72.3404255319149,72.3404255319149
pi_0,'=500.0,500,500,500,500
pi_input,'=500.0,340,340,340,340
possible_fatox,'=fat / time_step * cal_dens_f,82792.2309026737,82563.4096357608,82343.1283438761,82130.7730648464
pri_carbox_kcal,'=actual_carbox * cal_dens_c,1213.26044776184,1212.12679991381,1211.02252783254,1209.94817548545
pri_fatox_kcal,'=actual_fatox * cal_dens_f,764.928945204057,761.32912628249,757.971446344335,754.836208940874
pri_protox_kcal,'=actual_protox * cal_dens_p,517.064005996413,513.972013043331,511.031901816877,508.231619446108
prot_term,"'=( normalized_proteolysis + max( 0.0, eff_of_prot_intake_on_prot_oxidation )  ) * eff_of_physical_activity_on_prot_oxidation",1.74338366844624,1.73794279703053,1.73256730050247,1.72725424387118
protein,=pi-gng_protein_out-actual_protox-sec_protox,9445.27308863764,9415.79563207334,9386.67236241474,9357.8873785204
protein_fraction_of_cell_mass,'=0.2,0.2,0.2,0.2,0.2
protein_hydration_coefficient,'=2.0,2,2,2,2
protein_intake,"'=if(read_from_data = 1.0, protein_intake_data  , pi_input )",340,340,340,340
protein_intake_data,'=0.0,0,0,0,0
proteolysis,'=baseline_proteolysis * protein / baseline_protein,304.329244215038,303.379472620992,302.441113024494,301.51365308648
read_from_data,'=0.0,0,0,0,0
resting_metabolic_rate,'=metabolism_of_body_cells + metabolism_of_turnovers + metabolism_of_conversions + ec,1803.47773006635,1798.93856753125,1794.63159094037,1790.53858170366
rmr_b,'=mbc_b + mt_b + mc_b,1851.41429506204,1851.41429506204,1851.41429506204,1851.41429506204
sec_carbox,'=sec_frac_carb * gap_total / cal_dens_c,-1.21126905453281e-014,0,0,0
sec_carbox_kcal,'=sec_carbox * cal_dens_c,-5.06310464794714e-014,0,0,0
sec_fatox,'=sec_frac_fat * gap_total / cal_dens_f,-3.98555166427005e-015,0,0,0
sec_fatox_kcal,'=sec_fatox * cal_dens_f,-3.76236077107093e-014,0,0,0
sec_frac_carb,'=is_sufficient_carb * carb_term / y_,0.445355394645167,0.446478291176089,0.447536841363163,0.448536337585421
sec_frac_fat,'=is_sufficient_fat * fat_term / y_,0.330940753254461,0.330441325552391,0.329984392878628,0.329566418327088
sec_frac_prot,'=prot_term / y_,0.223703852100372,0.22308038327152,0.222478765758209,0.221897244087491
sec_protox,"'=min( sec_frac_prot * gap_total / cal_dens_p,  protein / time_step )",-5.41110287902881e-015,0,0,0
sec_protox_kcal,'=sec_protox * cal_dens_p,-2.54321835314354e-014,0,0,0
see_b,'=tee_b - base_gng_p - gngf_b,2791.10146030745,2791.10146030745,2791.10146030745,2791.10146030745
sensitivity_of_oxidation_to_ci_changes,'=0.761188,0.761188,0.761188,0.761188,0.761188
sensitivity_of_oxidation_to_pi_changes,'=15.0253,15.0253,15.0253,15.0253,15.0253
sensitivity_to_physical_activity,'=4.0,4,4,4,4
shared_energy_expenditure,'=total_energy_expenditure - gng_protein - gng_fat,2311.37730147094,2303.97673477975,2296.99180537646,2290.39176009649
table_eff_of_carb_sufficiency_on_carbox,"'=choose(match(__x__,{'0', '0.1', '0.2', '0.3', '0.4', '1'},1),sum(linest({0,0.6},{0,0.1})*{__x__,1}),sum(linest({0.6,0.85},{0.1,0.2})*{__x__,1}),sum(linest({0.85,0.95},{0.2,0.3})*{__x__,1}),sum(linest({0.95,1},{0.3,0.4})*{__x__,1}),sum(linest({1,1},{0.4,1})*{__x__,1}))"
table_eff_of_possible_fatox,"'=choose(match(__x__,{'0', '0.4', '0.798165', '1.30275', '2', '3'},1),sum(linest({0,0.4},{0,0.4})*{__x__,1}),sum(linest({0.4,0.627193},{0.4,0.798165})*{__x__,1}),sum(linest({0.627193,0.824561},{0.798165,1.30275})*{__x__,1}),sum(linest({0.824561,0.95},{1.30275,2})*{__x__,1}),sum(linest({0.95,1},{2,3})*{__x__,1}))"
tee_b,'=baseline_metabolizable_energy_intake,3000,3000,3000,3000
tef_b,'=tef_c * baseline_carbohydrate_intake + tef_f * baseline_fat_intake + tef_p * baseline_protein_intake,262.5,262.5,262.5,262.5
tef_c,'=0.075,0.075,0.075,0.075,0.075
tef_f,'=0.025,0.025,0.025,0.025,0.025
tef_p,'=0.25,0.25,0.25,0.25,0.25
therm_const,'=0.8,0.8,0.8,0.8,0.8
thermic_effect_of_food,'=tef_c * cal_dens_c * ci + tef_f * fat_intake + tef_p * cal_dens_p * pi,187.25,187.25,187.25,187.25
thermogenesis_adaptation,'=( therm_const * effect_of_metabolizable_energy_intake_on_thermogenesis - adaptive_thermogenesis) / delay_in_adaptive_thermogenesis,-0.0202417702109152,-0.0188463591486457,-0.0175471438248127,-0.0163374927740773
thermogenesis_effect_on_pae_vs_rmr,'=0.52,0.52,0.52,0.52,0.52
time_,,0,0.5,1,1.5
time_step,'=0.5,0.5,0.5,0.5,0.5
total_energy_expenditure,'=physical_activity_energy + resting_metabolic_rate + thermic_effect_of_food,2495.25339896231,2487.42793923963,2480.02587599375,2473.01600387243
total_ox,'=total_pri_ox + total_sec_ox,2495.25339896231,2487.42793923963,2480.02587599375,2473.01600387243
total_pri_ox,'=pri_carbox_kcal + pri_fatox_kcal + pri_protox_kcal,2495.25339896231,2487.42793923963,2480.02587599375,2473.01600387243
total_sec_ox,'=sec_carbox_kcal + sec_fatox_kcal + sec_protox_kcal,-1.13686837721616e-013,0,0,0
weighting_of_oxidation_for_basal_ci,'=3.31414,3.31414,3.31414,3.31414,3.31414
weighting_of_oxidation_for_basal_pi,'=0.1,0.1,0.1,0.1,0.1
weighting_of_oxidation_for_glycogenolysis,'=kc / kp * ( 1.0 + weighting_of_oxidation_for_basal_pi )- weighting_of_oxidation_for_basal_ci,0.568212941176471,0.568212941176471,0.568212941176471,0.568212941176471
weighting_of_oxidation_for_lipolysis,'=(1.0 + weighting_of_oxidation_for_basal_pi) * kf / kp,2.69317607466902,2.69317607466902,2.69317607466902,2.69317607466902
y_,'=prot_term + is_sufficient_carb * carb_term + is_sufficient_fat * fat_term,7.79326619580968,7.79065721307826,7.78756253253144,7.78402747169835
z_,'=carb_term + fat_term +prot_term,7.79326619580968,7.79065721307826,7.78756253253144,7.78402747169835
z_check_0,'=1.0+weighting_of_oxidation_for_basal_pi+weighting_of_oxidation_for_basal_ci+weighting_of_oxidation_for_glycogenolysis+weighting_of_oxidation_for_lipolysis,7.67552901584549,7.67552901584549,7.67552901584549,7.67552901584549
z_check_1,'=weighting_of_oxidation_for_lipolysis/kf,7.67552901584549,7.67552901584549,7.67552901584549,7.67552901584549
